timestamp,total_system_cpu_percent,total_system_memory_percent,network_bytes_sent,network_bytes_recv,app_A_cpu_percent,app_A_memory_percent,app_B_cpu_percent,app_B_memory_percent
2025-11-14 00:50:56.832855,2.9,44.6,133130680,1713839598,0.0,0.0,0.0,0.0
2025-11-14 00:50:58.842044,8.9,44.7,133132736,1713840374,0.0,0.0,0.0,0.0
2025-11-14 00:51:00.854368,4.2,44.6,133138003,1713848302,0.0,0.0,0.0,0.0
2025-11-14 00:51:02.866478,4.0,44.6,133140149,1713849021,0.0,0.0,0.0,0.0
2025-11-14 00:51:04.875348,3.3,44.6,133140797,1713849430,0.0,0.0,0.0,0.0
2025-11-14 00:51:06.887759,3.2,44.6,133141539,1713849749,0.0,0.0,0.0,0.0
2025-11-14 00:51:08.899818,2.9,44.6,133142882,1713850650,0.0,0.0,0.0,0.0
2025-11-14 00:51:10.910970,5.0,44.6,133144231,1713851246,0.0,0.0,0.0,0.0
2025-11-14 00:51:12.919820,5.4,44.6,133146694,1713851965,0.0,0.0,0.0,0.0
2025-11-14 00:51:14.931953,5.8,44.6,133147395,1713852438,0.0,0.0,0.0,0.0
2025-11-14 00:51:16.943925,3.9,44.6,133148689,1713856268,0.0,0.0,0.0,0.0
2025-11-14 00:51:18.956410,5.4,44.6,133150680,1713858463,0.0,0.0,0.0,0.0
2025-11-14 00:51:20.967834,3.4,44.6,133153177,1713859764,0.0,0.0,0.0,0.0
2025-11-14 00:51:22.976440,4.9,44.7,133166568,1713869813,0.0,0.0,0.0,0.0
2025-11-14 00:51:24.985318,5.7,44.7,133175405,1713874264,0.0,0.0,0.0,0.0
2025-11-14 00:51:26.997096,5.4,44.7,133179995,1713879693,0.0,0.0,0.0,0.0
2025-11-14 00:51:29.005849,5.7,44.7,133182617,1713880585,0.0,0.0,0.0,0.0
2025-11-14 00:51:31.014389,7.2,44.7,133184224,1713880975,0.0,0.0,0.0,0.0
2025-11-14 00:51:33.025614,4.2,44.6,133186620,1713881822,0.0,0.0,0.0,0.0
2025-11-14 00:51:35.037339,7.6,44.6,133200585,1713890841,0.0,0.0,0.0,0.0
2025-11-14 00:51:37.045634,5.2,44.7,133202674,1713891609,0.0,0.0,0.0,0.0
2025-11-14 00:51:39.054529,4.5,44.7,133206460,1713893573,0.0,0.0,0.0,0.0
2025-11-14 00:51:41.064451,6.5,44.6,133207941,1713894568,0.0,0.0,0.0,0.0
2025-11-14 00:51:43.073943,3.7,44.6,133213546,1713896798,0.0,0.0,0.0,0.0
2025-11-14 00:51:45.083134,4.4,44.6,133214301,1713897728,0.0,0.0,0.0,0.0
2025-11-14 00:51:47.094427,5.3,44.6,133216601,1713898892,0.0,0.0,0.0,0.0
2025-11-14 00:51:49.106142,3.6,44.6,133218754,1713900455,0.0,0.0,0.0,0.0
2025-11-14 00:51:51.118470,3.9,44.6,133220461,1713901797,0.0,0.0,0.0,0.0
2025-11-14 00:51:53.130873,3.5,44.6,133224077,1713906170,0.0,0.0,0.0,0.0
2025-11-14 00:51:55.142279,4.4,44.6,133226892,1713908376,0.0,0.0,0.0,0.0
2025-11-14 00:51:57.151421,4.9,44.7,133228187,1713908766,0.0,0.0,0.0,0.0
2025-11-14 00:51:59.161996,6.3,44.6,133235275,1713909700,0.0,0.0,0.0,0.0
2025-11-14 00:52:01.171144,2.8,44.6,133237463,1713910322,0.0,0.0,0.0,0.0
2025-11-14 00:52:03.183381,5.0,44.6,133251953,1713919851,0.0,0.0,0.0,0.0
2025-11-14 00:52:05.194660,6.2,44.6,133253563,1713920583,0.0,0.0,0.0,0.0
2025-11-14 00:52:07.205987,3.8,44.6,133257641,1713926432,0.0,0.0,0.0,0.0
2025-11-14 00:52:09.217692,2.8,44.6,133258941,1713927013,0.0,0.0,0.0,0.0
2025-11-14 00:52:11.229597,4.4,44.6,133262016,1713928288,0.0,0.0,0.0,0.0
2025-11-14 00:52:13.240834,3.4,44.7,133265961,1713929243,0.0,0.0,0.0,0.0
2025-11-14 00:52:15.249919,11.4,44.6,133279093,1713938635,0.0,0.0,0.0,0.0
2025-11-14 00:52:17.261724,6.5,44.6,133306296,1713940229,0.0,0.0,0.0,0.0
2025-11-14 00:52:19.270519,11.0,44.6,133320081,1713949605,0.0,0.0,0.0,0.0
2025-11-14 00:52:21.279317,6.7,44.6,133333057,1713958789,0.0,0.0,0.0,0.0
2025-11-14 00:52:23.288002,6.6,44.6,133337732,1713960128,0.0,0.0,0.0,0.0
2025-11-14 00:52:25.296660,4.5,44.6,133340081,1713961032,0.0,0.0,0.0,0.0
2025-11-14 00:52:27.308163,3.9,44.7,133342619,1713961714,0.0,0.0,0.0,0.0
2025-11-14 00:52:29.318185,5.2,44.7,133345449,1713962810,0.0,0.0,0.0,0.0
2025-11-14 00:52:31.329654,7.9,44.6,133362779,1713964623,0.0,0.0,0.0,0.0
2025-11-14 00:52:33.342046,10.3,44.8,133392167,1714004629,0.0,0.0,0.0,0.0
2025-11-14 00:52:35.351273,6.8,44.8,133409471,1714022960,0.0,0.0,0.0,0.0
2025-11-14 00:52:37.361658,7.0,44.7,133414682,1714025339,0.0,0.0,0.0,0.0
2025-11-14 00:52:39.370780,8.7,44.7,133416911,1714026294,0.0,0.0,0.0,0.0
2025-11-14 00:52:41.379702,6.6,44.6,133420560,1714027184,0.0,0.0,0.0,0.0
2025-11-14 00:52:43.390767,5.7,44.7,133433911,1714034216,0.0,0.0,0.0,0.0
2025-11-14 00:52:45.399525,8.6,44.6,133439331,1714043242,0.0,0.0,0.0,0.0
2025-11-14 00:52:47.408550,9.2,44.6,133459840,1714044413,0.0,0.0,0.0,0.0
2025-11-14 00:52:49.416527,6.6,45.0,133461881,1714045748,0.0,0.0,0.0,0.0
2025-11-14 00:52:51.428716,5.1,45.0,133463483,1714047062,0.0,0.0,0.0,0.0
2025-11-14 00:52:53.438004,5.3,45.1,133467995,1714052380,0.0,0.0,0.0,0.0
2025-11-14 00:52:55.447884,4.8,45.1,133469336,1714053209,0.0,0.0,0.0,0.0
2025-11-14 00:52:57.459885,8.7,45.1,133481991,1714062549,0.0,0.0,0.0,0.0
2025-11-14 00:52:59.472341,3.1,45.1,133481991,1714062763,0.0,0.0,0.0,0.0
2025-11-14 00:53:01.484933,4.4,45.1,133483345,1714063329,0.0,0.0,0.0,0.0
2025-11-14 00:53:03.497308,9.0,45.2,133529024,1714113033,0.0,0.0,0.0,0.0
2025-11-14 00:53:05.506693,12.5,45.4,133550184,1714115400,0.0,0.0,0.0,0.0
